DBN,Category,#Asian,%Asian,#Black,%Black,#Hispanic,%Hispanic
02M340,Students with Disabilities,s,s,s,s,s,s
02M343,All Students,40,0.1646090534979424,8,0.03292181069958848,32,0.13168724279835392
02M343,Attend school outside district of residence,s,s,s,s,s,s
02M343,English Language Learners,s,s,s,s,s,s
02M343,Poverty,9,0.3103448275862069,s,s,6,0.20689655172413793
02M343,Reside in temporary housing,s,s,s,s,s,s
02M343,Students with Disabilities,11,0.2619047619047619,s,s,s,s
02M347,All Students,s,s,32,0.24806201550387597,71,0.5503875968992248
02M407,Poverty,s,s,13,0.43333333333333335,11,0.36666666666666664
02M347,Attend school outside district of residence,s,s,30,0.26548672566371684,69,0.6106194690265486
02M347,English Language Learners,s,s,s,s,11,0.9166666666666666
02M347,Poverty,s,s,28,0.27450980392156865,62,0.6078431372549019
02M347,Reside in temporary housing,s,s,s,s,11,0.6470588235294118
02M347,Students with Disabilities,s,s,18,0.21428571428571427,53,0.6309523809523809
02M397,All Students,57,0.13970588235294118,11,0.02696078431372549,52,0.12745098039215685
02M397,Attend school outside district of residence,s,s,6,0.23076923076923078,7,0.2692307692307692
02M397,English Language Learners,s,s,s,s,s,s
02M397,Poverty,16,0.35555555555555557,s,s,14,0.3111111111111111
02M397,Reside in temporary housing,s,s,s,s,s,s
02M397,Students with Disabilities,9,0.14754098360655737,s,s,10,0.16393442622950818
02M407,All Students,15,0.07425742574257425,34,0.16831683168316833,37,0.18316831683168316
02M407,Attend school outside district of residence,15,0.08379888268156424,33,0.18435754189944134,35,0.19553072625698323
02M407,Reside in temporary housing,s,s,s,s,s,s
02M407,Students with Disabilities,s,s,s,s,s,s
02M408,All Students,7,0.07446808510638298,12,0.1276595744680851,16,0.1702127659574468
02M408,Attend school outside district of residence,7,0.10294117647058823,12,0.17647058823529413,14,0.20588235294117646
02M408,Poverty,s,s,s,s,s,s
02M408,Reside in temporary housing,s,s,s,s,s,s
02M408,Students with Disabilities,s,s,s,s,s,s
02M413,All Students,50,0.16233766233766234,25,0.08116883116883117,89,0.288961038961039
02M413,Attend school outside district of residence,18,0.21951219512195122,13,0.15853658536585366,23,0.2804878048780488
02M413,English Language Learners,s,s,s,s,s,s
02M413,Poverty,33,0.2727272727272727,18,0.1487603305785124,47,0.3884297520661157
02M413,Reside in temporary housing,s,s,s,s,10,0.5882352941176471
02M413,Students with Disabilities,s,s,s,s,25,0.43859649122807015
02M422,All Students,35,0.11217948717948718,48,0.15384615384615385,98,0.3141025641025641
02M422,Attend school outside district of residence,s,s,12,0.27906976744186046,16,0.37209302325581395
02M422,English Language Learners,s,s,s,s,s,s
02M422,Poverty,15,0.11029411764705882,37,0.27205882352941174,65,0.47794117647058826
02M422,Reside in temporary housing,s,s,s,s,11,0.6470588235294118
02M422,Students with Disabilities,s,s,11,0.11,38,0.38
02M442,All Students,55,0.3618421052631579,38,0.25,24,0.15789473684210525
02M442,Attend school outside district of residence,54,0.36,37,0.24666666666666667,24,0.16
02M442,Poverty,55,0.3618421052631579,38,0.25,24,0.15789473684210525
02M442,Reside in temporary housing,s,s,s,s,s,s
02M442,Students with Disabilities,s,s,s,s,s,s
03M145,Attend school outside district of residence,s,s,14,0.25925925925925924,38,0.7037037037037037
02M527,All Students,35,0.15151515151515152,s,s,45,0.19480519480519481
02M527,Attend school outside district of residence,s,s,s,s,s,s
02M527,English Language Learners,s,s,s,s,s,s
02M527,Poverty,s,s,s,s,12,0.5
02M527,Reside in temporary housing,s,s,s,s,s,s
02M527,Students with Disabilities,10,0.2564102564102564,s,s,8,0.20512820512820512
02M655,All Students,s,s,29,0.3670886075949367,49,0.620253164556962
02M655,Attend school outside district of residence,s,s,25,0.352112676056338,45,0.6338028169014085
02M655,English Language Learners,s,s,s,s,s,s
02M655,Poverty,s,s,26,0.37681159420289856,42,0.6086956521739131
02M655,Reside in temporary housing,s,s,s,s,9,0.6923076923076923
02M655,Students with Disabilities,s,s,10,0.3448275862068966,19,0.6551724137931034
02M896,All Students,156,0.4020618556701031,36,0.09278350515463918,77,0.19845360824742267
02M896,Attend school outside district of residence,51,0.3923076923076923,24,0.18461538461538463,35,0.2692307692307692
02M896,English Language Learners,29,0.9666666666666667,s,s,s,s
02M896,Poverty,156,0.4020618556701031,36,0.09278350515463918,77,0.19845360824742267
02M896,Reside in temporary housing,16,0.5517241379310345,s,s,7,0.2413793103448276
02M896,Students with Disabilities,34,0.3119266055045872,s,s,36,0.3302752293577982
02M933,All Students,15,0.09554140127388536,31,0.19745222929936307,74,0.4713375796178344
02M933,Attend school outside district of residence,s,s,6,0.3157894736842105,7,0.3684210526315789
02M933,English Language Learners,s,s,s,s,8,0.7272727272727273
02M933,Poverty,15,0.09554140127388536,31,0.19745222929936307,74,0.4713375796178344
02M933,Reside in temporary housing,s,s,s,s,8,0.5333333333333333
02M933,Students with Disabilities,s,s,9,0.20930232558139536,24,0.5581395348837209
03M145,All Students,8,0.025078369905956112,83,0.2601880877742947,210,0.658307210031348
03M009,All Students,50,0.08431703204047218,30,0.050590219224283306,130,0.21922428330522767
03M009,Attend school outside district of residence,s,s,6,0.18181818181818182,15,0.45454545454545453
03M009,English Language Learners,s,s,s,s,9,0.5294117647058824
03M009,Poverty,s,s,13,0.10317460317460317,83,0.6587301587301587
03M009,Reside in temporary housing,s,s,s,s,33,0.6875
03M009,Students with Disabilities,s,s,11,0.12941176470588237,37,0.43529411764705883
03M054,All Students,74,0.08705882352941176,69,0.0811764705882353,99,0.11647058823529412
03M054,Attend school outside district of residence,s,s,35,0.30973451327433627,26,0.23008849557522124
03M054,English Language Learners,s,s,s,s,13,0.9285714285714286
03M054,Poverty,74,0.08705882352941176,69,0.0811764705882353,99,0.11647058823529412
03M054,Reside in temporary housing,s,s,9,0.6,s,s
03M054,Students with Disabilities,s,s,34,0.33663366336633666,38,0.37623762376237624
03M075,All Students,9,0.015817223198594025,133,0.23374340949033393,321,0.5641476274165202
03M075,Attend school outside district of residence,s,s,52,0.26,117,0.585
03M075,English Language Learners,s,s,s,s,66,0.88
03M075,Poverty,6,0.015037593984962405,112,0.2807017543859649,251,0.6290726817042607
03M075,Reside in temporary housing,s,s,27,0.3375,51,0.6375
03M075,Students with Disabilities,s,s,38,0.2345679012345679,95,0.5864197530864198
03M076,All Students,s,s,366,0.8061674008810573,72,0.15859030837004406
03M076,Attend school outside district of residence,s,s,197,0.8174273858921162,39,0.16182572614107885
03M076,English Language Learners,s,s,32,0.6808510638297872,10,0.2127659574468085
03M076,Poverty,s,s,337,0.80622009569378,68,0.16267942583732056
03M163,Reside in temporary housing,s,s,14,0.28,34,0.68
03M076,Reside in temporary housing,s,s,90,0.7377049180327869,27,0.22131147540983606
03M076,Students with Disabilities,s,s,73,0.8021978021978022,15,0.16483516483516483
03M145,English Language Learners,s,s,s,s,39,0.8125
03M084,All Students,13,0.025193798449612403,69,0.13372093023255813,225,0.436046511627907
03M084,Attend school outside district of residence,6,0.036585365853658534,25,0.1524390243902439,72,0.43902439024390244
03M084,English Language Learners,s,s,s,s,17,0.3148148148148148
03M084,Poverty,s,s,48,0.17777777777777778,180,0.6666666666666666
03M084,Reside in temporary housing,s,s,9,0.2,30,0.6666666666666666
03M084,Students with Disabilities,s,s,18,0.21176470588235294,50,0.5882352941176471
03M087,All Students,56,0.0671462829736211,41,0.049160671462829736,123,0.1474820143884892
03M087,Attend school outside district of residence,10,0.14705882352941177,9,0.1323529411764706,22,0.3235294117647059
03M087,English Language Learners,9,0.28125,s,s,9,0.28125
03M087,Poverty,11,0.18333333333333332,s,s,25,0.4166666666666667
03M087,Reside in temporary housing,s,s,s,s,s,s
03M087,Students with Disabilities,s,s,16,0.11510791366906475,22,0.15827338129496402
03M145,Poverty,8,0.025078369905956112,83,0.2601880877742947,210,0.658307210031348
03M145,Reside in temporary housing,s,s,24,0.3287671232876712,47,0.6438356164383562
03M145,Students with Disabilities,s,s,25,0.3048780487804878,55,0.6707317073170732
03M149,All Students,s,s,164,0.6356589147286822,71,0.2751937984496124
03M149,Attend school outside district of residence,s,s,54,0.675,17,0.2125
03M149,English Language Learners,s,s,8,0.3076923076923077,16,0.6153846153846154
03M149,Poverty,s,s,153,0.6455696202531646,62,0.2616033755274262
03M149,Reside in temporary housing,s,s,40,0.6896551724137931,16,0.27586206896551724
03M149,Students with Disabilities,s,s,51,0.6144578313253012,28,0.3373493975903614
03M163,All Students,35,0.06272401433691756,90,0.16129032258064516,257,0.460573476702509
03M163,Attend school outside district of residence,s,s,27,0.2755102040816326,56,0.5714285714285714
03M163,English Language Learners,s,s,6,0.13953488372093023,32,0.7441860465116279
03M163,Poverty,s,s,63,0.2342007434944238,182,0.6765799256505576
03M163,Students with Disabilities,s,s,18,0.21428571428571427,52,0.6190476190476191
03M165,All Students,26,0.03480589022757698,106,0.14190093708165996,510,0.6827309236947792
03M165,Attend school outside district of residence,s,s,29,0.1324200913242009,172,0.7853881278538812
03M165,English Language Learners,9,0.06976744186046512,s,s,113,0.875968992248062
03M165,Poverty,s,s,80,0.14760147601476015,415,0.7656826568265682
03M165,Reside in temporary housing,s,s,28,0.16766467065868262,134,0.8023952095808383
03M165,Students with Disabilities,s,s,30,0.19480519480519481,112,0.7272727272727273
03M166,All Students,65,0.10586319218241043,38,0.06188925081433225,103,0.16775244299674266
03M166,Attend school outside district of residence,s,s,s,s,15,0.5555555555555556
03M166,English Language Learners,s,s,s,s,7,0.5
03M166,Poverty,s,s,21,0.175,51,0.425
03M166,Reside in temporary housing,s,s,s,s,15,0.5357142857142857
03M166,Students with Disabilities,s,s,11,0.1375,32,0.4
03M415,English Language Learners,s,s,s,s,s,s
03M180,All Students,6,0.011406844106463879,320,0.6083650190114068,152,0.2889733840304182
03M180,Attend school outside district of residence,s,s,113,0.653179190751445,48,0.2774566473988439
03M180,English Language Learners,s,s,6,0.21428571428571427,19,0.6785714285714286
03M180,Poverty,s,s,234,0.6223404255319149,125,0.3324468085106383
03M180,Reside in temporary housing,s,s,51,0.75,14,0.20588235294117646
03M180,Students with Disabilities,s,s,68,0.6538461538461539,25,0.2403846153846154
03M185,All Students,s,s,111,0.6065573770491803,56,0.30601092896174864
03M185,Attend school outside district of residence,s,s,19,0.59375,7,0.21875
03M185,English Language Learners,s,s,7,0.3888888888888889,11,0.6111111111111112
03M185,Poverty,s,s,105,0.6287425149700598,53,0.31736526946107785
03M185,Reside in temporary housing,s,s,13,0.6842105263157895,s,s
03M185,Students with Disabilities,s,s,32,0.6666666666666666,12,0.25
03M191,All Students,s,s,142,0.36597938144329895,193,0.49742268041237114
03M191,Attend school outside district of residence,s,s,55,0.4824561403508772,52,0.45614035087719296
03M191,English Language Learners,8,0.2222222222222222,s,s,22,0.6111111111111112
03M191,Poverty,20,0.06289308176100629,121,0.3805031446540881,165,0.5188679245283019
03M191,Reside in temporary housing,s,s,29,0.3972602739726027,43,0.589041095890411
03M191,Students with Disabilities,s,s,48,0.41379310344827586,59,0.5086206896551724
03M199,All Students,130,0.14396456256921372,22,0.024363233665559248,114,0.12624584717607973
03M199,Attend school outside district of residence,s,s,s,s,7,0.3333333333333333
03M199,English Language Learners,12,0.46153846153846156,s,s,s,s
03M199,Poverty,7,0.1111111111111111,7,0.1111111111111111,29,0.4603174603174603
03M199,Reside in temporary housing,s,s,s,s,s,s
03M199,Students with Disabilities,6,0.046511627906976744,8,0.06201550387596899,32,0.24806201550387597
03M208,All Students,s,s,86,0.6099290780141844,48,0.3404255319148936
03M208,Attend school outside district of residence,s,s,25,0.78125,6,0.1875
03M208,English Language Learners,s,s,s,s,10,0.6666666666666666
03M208,Poverty,s,s,82,0.6119402985074627,46,0.34328358208955223
03M208,Reside in temporary housing,s,s,15,0.5555555555555556,11,0.4074074074074074
03M208,Students with Disabilities,s,s,21,0.5384615384615384,17,0.4358974358974359
03M241,All Students,s,s,59,0.5267857142857143,43,0.38392857142857145
03M241,Attend school outside district of residence,s,s,15,0.5769230769230769,10,0.38461538461538464
03M241,English Language Learners,s,s,s,s,10,0.6666666666666666
03M241,Poverty,s,s,52,0.5,42,0.40384615384615385
03M241,Reside in temporary housing,s,s,10,0.6666666666666666,s,s
03M241,Students with Disabilities,s,s,21,0.5,21,0.5
03M242,All Students,s,s,131,0.6683673469387755,54,0.2755102040816326
03M242,Attend school outside district of residence,s,s,79,0.7181818181818181,28,0.2545454545454545
03M242,English Language Learners,s,s,7,0.5,s,s
03M242,Poverty,s,s,116,0.7073170731707317,39,0.23780487804878048
03M242,Reside in temporary housing,s,s,52,0.8,10,0.15384615384615385
03M242,Students with Disabilities,s,s,35,0.546875,26,0.40625
03M243,All Students,19,0.08050847457627118,35,0.1483050847457627,28,0.11864406779661017
06M173,Reside in temporary housing,s,s,s,s,30,0.967741935483871
03M243,Attend school outside district of residence,s,s,21,0.23333333333333334,12,0.13333333333333333
03M243,Poverty,19,0.08050847457627118,35,0.1483050847457627,28,0.11864406779661017
03M243,Reside in temporary housing,s,s,s,s,s,s
03M243,Students with Disabilities,s,s,8,0.34782608695652173,s,s
03M245,All Students,24,0.05925925925925926,55,0.13580246913580246,105,0.25925925925925924
03M245,Attend school outside district of residence,s,s,25,0.29069767441860467,34,0.3953488372093023
03M245,English Language Learners,s,s,s,s,8,0.6153846153846154
03M245,Poverty,24,0.05925925925925926,55,0.13580246913580246,105,0.25925925925925924
03M245,Reside in temporary housing,s,s,s,s,7,0.7777777777777778
03M245,Students with Disabilities,s,s,13,0.1780821917808219,27,0.3698630136986301
03M247,All Students,s,s,s,s,193,0.9897435897435898
03M247,Attend school outside district of residence,s,s,s,s,102,1
03M247,English Language Learners,s,s,s,s,61,1
05M286,Reside in temporary housing,s,s,13,0.65,7,0.35
03M247,Poverty,s,s,s,s,193,0.9897435897435898
03M247,Reside in temporary housing,s,s,s,s,21,1
03M247,Students with Disabilities,s,s,s,s,42,1
03M250,All Students,s,s,58,0.32044198895027626,99,0.5469613259668509
03M250,Attend school outside district of residence,s,s,25,0.4098360655737705,32,0.5245901639344263
03M250,English Language Learners,s,s,s,s,9,0.9
03M250,Poverty,s,s,58,0.32044198895027626,99,0.5469613259668509
03M250,Reside in temporary housing,s,s,18,0.5806451612903226,13,0.41935483870967744
03M250,Students with Disabilities,s,s,14,0.30434782608695654,30,0.6521739130434783
03M256,All Students,s,s,70,0.5072463768115942,52,0.37681159420289856
03M256,Attend school outside district of residence,s,s,37,0.6065573770491803,18,0.29508196721311475
03M256,English Language Learners,s,s,15,0.5769230769230769,6,0.23076923076923078
03M256,Poverty,s,s,70,0.5072463768115942,52,0.37681159420289856
03M256,Reside in temporary housing,s,s,14,0.5384615384615384,11,0.4230769230769231
03M256,Students with Disabilities,s,s,19,0.475,18,0.45
03M258,All Students,s,s,105,0.44680851063829785,100,0.425531914893617
03M258,Attend school outside district of residence,s,s,44,0.4489795918367347,44,0.4489795918367347
03M258,English Language Learners,s,s,s,s,s,s
03M258,Poverty,s,s,105,0.44680851063829785,100,0.425531914893617
